"","species","latitude","longitude","date_obs","source","carbon_values","nitrogen_values","ph_values","Landcover","Climate_Re","elevation","temp_mean","prec_mean","clouds_mean","fut_temp","ndvi_mean"
"288","Amanita muscaria",46.792278,9.472417,2025-08-03,"gbif",749,796,54,"Shrubland","Cool Temperate Moist",1955,4.98333333333335,139.5,44.9158333333333,2.40000000000003,0.318233333333333
"291","Pinus mugo",46.883199,8.096709,2025-08-24,"gbif",736,1099,53,"Shrubland","Cool Temperate Moist",1702,6.00833333333338,188,45.8725,4.21666666666664,0.330320833333333
"292","Pinus cembra",45.895481,7.119808,2025-06-03,"gbif",682,854,55,"Shrubland","Cool Temperate Moist",1945,5.11666666666673,121.916666666667,37.4275,3.05000000000001,0.312004166666667
"293","Pinus cembra",46.1309861,7.30943055,2022-07-13,"inat",686,849,57,"Shrubland","Cool Temperate Moist",1948,5.50000000000006,132,37.5266666666667,3.07500000000005,0.3390875
"294","Picea abies",46.8147888184,8.0698728561,2025-07-11,"inat",726,1364,52,"Shrubland","Cool Temperate Moist",1442,7.99166666666667,172.75,43.2225,6.16666666666674,0.451266666666667
"296","Betula pubescens",46.90532,9.92538,2025-01-18,"inat",624,1129,50,"Shrubland","Cool Temperate Moist",1813,5.49166666666673,137.666666666667,42.7791666666667,2.875,0.297995833333333
"298","Pinus cembra",46.3818605,8.0000462,2024-07-28,"inat",567,721,62,"Shrubland","Cool Temperate Moist",1625,7.19166666666678,130.75,41.4116666666667,5.27500000000003,0.3816625
"300","Pinus mugo",46.5457305556,7.4328694444,2023-06-24,"inat",661,1130,55,"Shrubland","Cool Temperate Moist",1800,5.97500000000002,161.583333333333,39.6841666666667,3.19166666666672,0.3300125
"301","Amanita muscaria",46.814602,7.977535,2024-10-31,"gbif",713,965,54,"Shrubland","Cool Temperate Moist",1409,8.39166666666671,158.333333333333,41.4691666666667,6.47499999999997,0.3852625
"304","Amanita muscaria",46.410623,7.102286,2023-09-11,"gbif",647,825,57,"Shrubland","Cool Temperate Moist",1385,8.55000000000001,159.416666666667,38.7733333333333,5.88333333333338,0.423920833333333
"305","Pinus mugo",46.8831985712,8.0967092291,2025-08-24,"inat",736,1099,53,"Shrubland","Cool Temperate Moist",1702,6.00833333333338,188,45.8725,4.21666666666664,0.330320833333333
"306","Pinus cembra",45.8954805556,7.1198083333,2025-06-03,"inat",682,854,55,"Shrubland","Cool Temperate Moist",1945,5.11666666666673,121.916666666667,37.4275,3.05000000000001,0.312004166666667
"307","Amanita muscaria",46.993953,9.446805,2025-07-30,"gbif",786,917,51,"Forest","Cool Temperate Moist",1704,6.73333333333335,155.75,43.0033333333333,4.14166666666671,0.2917875
"308","Amanita muscaria",46.184479,7.015382,2025-08-06,"gbif",535,761,63,"Forest","Cool Temperate Moist",562,14.2583333333333,103.666666666667,33.295,11.5000000000001,0.653429166666667
"309","Amanita muscaria",46.129791,7.251998,2025-08-21,"gbif",595,805,58,"Forest","Cool Temperate Moist",1763,5.85000000000002,137.583333333333,38.5791666666667,3.38333333333338,0.465733333333333
"310","Amanita muscaria",46.85107,9.261513,2025-08-08,"gbif",703,962,54,"Forest","Cool Temperate Moist",1472,7.55000000000001,155.583333333333,45.4758333333333,5.09999999999997,0.324954166666667
"311","Amanita muscaria",46.951044,8.125879,2025-07-30,"gbif",696,850,55,"Forest","Cool Temperate Moist",1004,10.325,150.666666666667,43.0966666666667,8.71666666666664,0.457541666666667
"312","Amanita muscaria",46.547036,6.373976,2021-10-17,"gbif",642,762,63,"Forest","Cool Temperate Moist",723,12.4333333333334,122.083333333333,39.7958333333333,11.5000000000001,0.576275
"313","Amanita muscaria",46.167163,7.261022,2025-09-13,"gbif",572,810,58,"Forest","Cool Temperate Moist",1744,7.65833333333336,115.333333333333,37.7758333333333,5.05833333333328,0.599141666666667
"315","Amanita muscaria",46.382133,8.04805,2025-09-01,"gbif",591,738,59,"Forest","Cool Temperate Moist",1930,5.625,123.25,40.44,3.75,0.353141666666667
"316","Amanita muscaria",46.47309,6.29933,2025-09-20,"gbif",669,854,63,"Forest","Cool Temperate Moist",749,12.7666666666667,123.916666666667,38.0716666666667,11.675,0.62415
"317","Amanita muscaria",47.008297,9.628036,2025-07-31,"gbif",725,1015,55,"Forest","Cool Temperate Moist",1614,6.3416666666667,154.5,40.8883333333333,3.74166666666667,0.402008333333333
"318","Amanita muscaria",46.5421,8.36127,2025-08-03,"gbif",680,965,54,"Forest","Cool Temperate Moist",1457,7.06666666666666,168.833333333333,41.9241666666667,5.61666666666667,0.388191666666667
"320","Amanita muscaria",46.662222,8.299997,2025-10-10,"gbif",786,971,51,"Forest","Cool Temperate Moist",1418,6.58333333333337,172.166666666667,40.0183333333333,5.00833333333333,0.536404166666667
"321","Amanita muscaria",46.759724,9.029635,2021-09-08,"gbif",710,912,52,"Forest","Cool Temperate Moist",1366,7.84166666666664,118.166666666667,37.8225,5.76666666666665,0.470483333333333
"322","Amanita muscaria",46.912834,8.171818,2025-08-14,"gbif",730,1129,51,"Forest","Cool Temperate Moist",1663,6.48333333333335,183.25,45.1891666666667,4.83333333333337,0.42335
"323","Amanita muscaria",46.279284,7.559452,2025-09-28,"gbif",574,590,60,"Forest","Cool Temperate Moist",1063,9.84166666666664,89.1666666666667,33.8491666666667,7.2166666666667,0.658270833333333
"324","Amanita muscaria",46.78627,10.207805,2025-07-25,"gbif",674,725,58,"Forest","Cool Temperate Moist",1815,5.53333333333336,90.5,36.3466666666667,3.13333333333338,0.3908625
"325","Amanita muscaria",47.021447,8.75997,2025-08-15,"gbif",735,1214,49,"Forest","Cool Temperate Moist",1320,8.08333333333343,177.083333333333,44.4458333333333,6.17500000000007,0.566741666666667
"326","Amanita muscaria",46.18412,8.78892,2021-10-10,"gbif",698,732,53,"Forest","Cool Temperate Moist",833,11.55,105.416666666667,33.0375,9.48333333333335,0.6151
"327","Picea abies",46.79329,7.73333,2025-04-28,"gbif",682,907,57,"Forest","Cool Temperate Moist",975,10.7166666666667,131.5,38.2908333333333,8.66666666666669,0.617754166666667
"328","Amanita muscaria",46.758017,10.028185,2021-09-18,"gbif",553,1010,50,"Forest","Cool Temperate Moist",2050,5.33333333333331,121.25,44.4008333333333,2.88333333333333,0.32475
"329","Amanita muscaria",45.979963,7.122008,2025-08-12,"gbif",541,864,61,"Forest","Cool Temperate Moist",1252,9.64166666666671,104.333333333333,37.4125,7.5333333333333,0.465233333333333
"330","Amanita muscaria",46.188769,7.384483,2020-08-27,"gbif",548,733,60,"Forest","Cool Temperate Moist",1802,6.40000000000003,110.75,34.8966666666667,3.80000000000001,0.503058333333333
"331","Amanita muscaria",46.946958,9.049939,2025-08-03,"gbif",783,757,52,"Forest","Cool Temperate Moist",1448,7.14166666666671,164.416666666667,41.7058333333333,4.88333333333338,0.531245833333333
"332","Amanita muscaria",46.090667,7.241983,2025-08-19,"gbif",590,908,58,"Forest","Cool Temperate Moist",1871,5.21666666666664,126.583333333333,36.3275,2.90000000000003,0.485620833333333
"334","Amanita muscaria",46.82572,9.280005,2025-08-10,"gbif",652,930,59,"Forest","Cool Temperate Moist",1125,10.2250000000001,115.166666666667,40.8325,7.76666666666671,0.4645
"335","Amanita muscaria",46.053489,6.945147,2025-08-07,"gbif",573,778,60,"Forest","Cool Temperate Moist",1274,9.38333333333338,135.833333333333,37.1141666666667,6.99166666666673,0.5137
"336","Pinus mugo",46.43279,6.95074,2024-07-19,"gbif",701,997,59,"Forest","Cool Temperate Moist",1165,10.2916666666667,145.083333333333,39.6166666666667,8.06666666666672,0.5952875
"337","Amanita muscaria",46.928619,9.159763,2025-08-14,"gbif",744,1174,50,"Forest","Cool Temperate Moist",1404,9.13333333333338,144.083333333333,43.1591666666667,6.73333333333346,0.4731125
"338","Amanita muscaria",46.77734,9.37016,2025-08-27,"gbif",728,759,53,"Forest","Cool Temperate Moist",1605,7.17500000000001,99.5833333333333,36.2691666666667,4.67499999999995,0.403679166666667
"339","Betula pendula",47.3470501997,8.5096892997,2025-04-21,"inat",598,941,60,"Forest","Cool Temperate Moist",511,13.6833333333333,108.25,40.8966666666667,12.075,0.628379166666667
"340","Picea abies",46.68269,9.62828,2025-03-29,"gbif",628,697,58,"Forest","Cool Temperate Moist",1425,9.75000000000006,86.4166666666667,34.7441666666667,7.34166666666675,0.404354166666667
"341","Amanita muscaria",46.676645,9.480325,2025-07-28,"gbif",688,769,53,"Forest","Cool Temperate Moist",1939,5.5916666666667,107.083333333333,37.74,3.20000000000005,0.34965
"342","Amanita muscaria",46.82001,9.50277,2021-09-17,"gbif",738,709,56,"Forest","Cool Temperate Moist",1707,7.00833333333338,117.416666666667,40.9316666666667,4.38333333333338,0.3774875
"344","Amanita muscaria",46.56874,7.34081,2020-08-12,"gbif",650,957,56,"Forest","Cool Temperate Moist",1374,7.9833333333334,137.916666666667,39.7475,5.26666666666665,0.463725
"345","Amanita muscaria",46.92803,7.79972,2020-09-15,"gbif",728,887,57,"Forest","Cool Temperate Moist",813,11.6250000000001,119.166666666667,37.9841666666667,9.71666666666675,0.664825
"346","Amanita muscaria",47.305308,9.329882,2025-10-03,"gbif",668,930,53,"Forest","Cool Temperate Moist",1016,9.99166666666673,160.25,44.2675,8.05000000000001,0.508216666666667
"347","Amanita muscaria",46.741724,9.54114,2025-08-13,"gbif",723,795,49,"Forest","Cool Temperate Moist",1587,6.75000000000006,128,44.8308333333333,4.18333333333334,0.423558333333333
"348","Amanita muscaria",46.60062,9.16803,2020-08-22,"gbif",740,833,49,"Forest","Cool Temperate Moist",1586,7.60000000000008,123.833333333333,41.7525,5.64166666666677,0.377570833333333
"349","Picea abies",47.1529,7.80124,2025-05-02,"gbif",722,783,55,"Forest","Cool Temperate Moist",662,12.7666666666667,102.416666666667,41.5808333333333,10.9333333333333,0.654195833333333
"350","Amanita muscaria",46.51741,8.64404,2020-08-26,"gbif",689,737,50,"Forest","Cool Temperate Moist",1115,9.38333333333338,123.666666666667,37.785,7.82499999999999,0.455008333333333
"352","Amanita muscaria",46.661967,9.734728,2025-09-01,"gbif",579,882,50,"Forest","Cool Temperate Moist",1706,5.84166666666664,107.5,40.2758333333333,3.50833333333333,0.4361375
"353","Amanita muscaria",46.158677,7.313008,2025-08-02,"gbif",550,807,61,"Forest","Cool Temperate Moist",1569,7.75000000000006,121.916666666667,37.6341666666667,5.21666666666675,0.525141666666667
"354","Amanita muscaria",46.587867,6.297422,2025-10-12,"gbif",823,924,51,"Forest","Cool Temperate Moist",1566,7.70000000000005,160.166666666667,46.2375,6.5,0.350766666666667
"355","Amanita muscaria",46.526389,8.894167,2025-08-08,"gbif",691,784,52,"Forest","Cool Temperate Moist",1449,7.61666666666673,150.833333333333,41.4908333333333,5.90833333333336,0.5610625
"356","Pinus cembra",46.11796,7.92373,2025-07-31,"gbif",568,798,58,"Forest","Cool Temperate Moist",2134,3.23333333333341,144.583333333333,39.09,1.375,0.367329166666667
"357","Amanita muscaria",46.020788,7.124456,2025-09-23,"gbif",535,767,60,"Forest","Cool Temperate Moist",1223,8.97500000000002,110.166666666667,38.9466666666667,6.79166666666674,0.567604166666667
"358","Amanita muscaria",46.83841,7.66804,2020-09-18,"gbif",687,947,58,"Forest","Cool Temperate Moist",916,10.7916666666667,140.166666666667,41.9875,8.7166666666667,0.604004166666667
"359","Amanita muscaria",46.9278,7.86537,2025-09-25,"gbif",675,819,55,"Forest","Cool Temperate Moist",962,11.3833333333334,124.916666666667,40.3975,9.49166666666662,0.578329166666667
"360","Amanita muscaria",47.37378,8.46478,2020-09-18,"gbif",653,951,55,"Forest","Cool Temperate Moist",611,13.0166666666667,109.5,40.9266666666667,11.375,0.621779166666667
"361","Amanita muscaria",46.80145,10.35397,2020-09-23,"gbif",533,757,60,"Forest","Cool Temperate Moist",1473,8.55000000000001,73.75,33.485,6.16666666666674,0.424829166666667
"362","Amanita muscaria",46.040245,7.28197,2025-10-05,"gbif",520,806,59,"Forest","Cool Temperate Moist",1391,7.11666666666673,111.25,38.0433333333333,4.97499999999997,0.4980375
"363","Picea abies",46.30099,7.479169,2025-04-08,"gbif",521,713,59,"Forest","Cool Temperate Moist",1413,8.36666666666673,116.833333333333,38.4841666666667,5.59999999999997,0.562975
"364","Amanita muscaria",47.252642,7.435611,2025-09-29,"gbif",701,842,58,"Forest","Cool Temperate Moist",1003,10.6666666666667,118.416666666667,44.3325,8.54166666666663,0.593945833333333
"365","Amanita muscaria",46.49344,9.899059,2025-08-04,"gbif",555,695,60,"Forest","Cool Temperate Moist",1767,6.03333333333336,89.6666666666667,36.1433333333333,4.23333333333341,0.281845833333333
"366","Pinus mugo",46.86497,9.5045,2024-08-21,"gbif",574,809,63,"Forest","Cool Temperate Moist",703,13.4166666666667,88.5,36.0333333333333,10.7833333333334,0.5534125
"367","Amanita muscaria",46.841288,10.337483,2025-08-12,"gbif",601,830,55,"Forest","Cool Temperate Moist",1648,5.89166666666671,85.0833333333333,37.4125,3.4083333333333,0.3552
"368","Amanita muscaria",46.725263,8.22532,2025-09-17,"gbif",712,891,54,"Forest","Cool Temperate Moist",1184,7.9666666666667,155.083333333333,41.8875,6.26666666666671,0.564175
"369","Amanita muscaria",46.504128,6.828072,2025-10-01,"gbif",712,913,55,"Forest","Cool Temperate Moist",815,12.025,142.583333333333,39.1675,10.7499999999999,0.631529166666667
"370","Amanita muscaria",47.049878,8.29123,2025-10-22,"gbif",693,724,55,"Forest","Cool Temperate Moist",542,13.625,117.583333333333,40.6808333333333,12.35,0.681958333333333
"371","Amanita muscaria",47.148526,7.089373,2021-10-11,"gbif",742,950,52,"Forest","Cool Temperate Moist",1372,8.5916666666667,138.583333333333,47.4833333333333,6.58333333333337,0.452570833333333
"372","Amanita muscaria",47.441814,9.443855,2025-11-01,"gbif",619,972,57,"Forest","Cool Temperate Moist",746,11.6416666666667,129,41.7975,10.225,0.7122375
"373","Amanita muscaria",47.40679,9.39299,2025-08-11,"gbif",645,881,60,"Forest","Cool Temperate Moist",894,10.45,150.166666666667,43.4725,8.84999999999997,0.6532
"374","Amanita muscaria",46.69337,8.97486,2025-08-21,"gbif",706,767,51,"Forest","Cool Temperate Moist",1583,6.78333333333336,136.75,41.6433333333333,4.82499999999999,0.445708333333333
"375","Amanita muscaria",47.070898,8.38922,2025-11-03,"gbif",692,760,55,"Forest","Cool Temperate Moist",616,12.8916666666667,132.083333333333,39.9891666666667,11.6416666666667,0.7063375
"377","Amanita muscaria",46.87701,9.504569,2025-08-03,"gbif",618,967,52,"Forest","Cool Temperate Moist",1233,8.80833333333334,112.083333333333,40.3875,6.1583333333333,0.5589375
"378","Amanita muscaria",46.5187,6.36353,2025-10-31,"gbif",668,832,63,"Forest","Cool Temperate Moist",599,12.9583333333334,122.25,39.2666666666667,12.0583333333333,0.693620833333333
"379","Amanita muscaria",47.37037,8.79574,2025-09-26,"gbif",602,987,56,"Forest","Cool Temperate Moist",598,12.85,125.5,40.475,11.0916666666666,0.643066666666667
"380","Amanita muscaria",46.92458,7.518811,2025-10-05,"gbif",574,811,51,"Forest","Cool Temperate Moist",595,13.175,92.25,36.33,11.15,0.7199875
"381","Amanita muscaria",46.743694,9.827889,2025-08-08,"gbif",599,899,46,"Forest","Cool Temperate Moist",1989,5.53333333333342,118.083333333333,41.5816666666667,3.00833333333327,0.294470833333333
"382","Amanita muscaria",46.725166,7.438253,2025-09-07,"gbif",632,1075,53,"Forest","Cool Temperate Moist",1539,6.98333333333335,158.916666666667,41.3966666666667,4.61666666666667,0.472870833333333
"383","Amanita muscaria",47.06273,7.86645,2025-09-13,"gbif",719,777,61,"Forest","Cool Temperate Moist",893,11.525,127.5,44.735,9.6666666666668,0.667233333333333
"384","Amanita muscaria",46.4702,8.83831,2021-10-17,"gbif",717,747,54,"Forest","Cool Temperate Moist",1327,8.65000000000009,119.166666666667,34.3591666666667,6.9666666666667,0.603683333333333
"385","Amanita muscaria",46.778001,8.650788,2025-10-02,"gbif",725,728,56,"Forest","Cool Temperate Moist",1324,9.09166666666675,119.083333333333,35.665,7.30000000000007,0.461370833333333
"386","Picea abies",46.29835,7.79555,2025-04-22,"gbif",561,610,62,"Forest","Cool Temperate Moist",900,11.0333333333334,86.3333333333333,40.1341666666667,8.85000000000008,0.541083333333333
"387","Pinus mugo",47.01605,6.68238,2024-08-15,"gbif",676,787,60,"Forest","Cool Temperate Moist",1097,10.3833333333333,131.916666666667,45.1383333333333,8.66666666666674,0.618041666666667
"389","Betula pendula",47.46105,8.73174,2025-06-26,"gbif",567,908,51,"Forest","Cool Temperate Moist",501,13.4333333333333,101,39.8691666666667,11.6333333333334,0.641175
"390","Amanita muscaria",46.263383,7.536329,2024-06-29,"gbif",550,674,62,"Forest","Cool Temperate Moist",1289,9.27500000000003,95.0833333333333,34.0233333333333,6.63333333333338,0.655170833333333
"391","Amanita muscaria",46.63896,9.56118,2024-07-26,"gbif",641,714,55,"Forest","Cool Temperate Moist",1417,8.35833333333335,97.8333333333333,37.8866666666667,6.08333333333337,0.44345
"392","Amanita muscaria",46.523461,8.911413,2020-09-14,"gbif",718,732,55,"Forest","Cool Temperate Moist",1220,8.65000000000003,136.916666666667,39.41,6.9666666666667,0.462991666666667
"393","Amanita muscaria",46.766569,9.532135,2025-08-15,"gbif",700,773,51,"Forest","Cool Temperate Moist",1890,6.29166666666669,133.166666666667,42.8483333333333,3.69166666666666,0.306620833333333
"394","Amanita muscaria",46.993424,6.897455,2025-09-17,"gbif",651,857,56,"Forest","Cool Temperate Moist",623,12.5500000000001,104.666666666667,39.6358333333333,10.825,0.670716666666667
"395","Amanita muscaria",46.787023,9.056298,2024-08-04,"gbif",730,985,50,"Forest","Cool Temperate Moist",1537,7.15000000000003,138,40.9183333333333,5,0.447545833333333
"396","Amanita muscaria",46.61319,7.07965,2025-09-18,"gbif",637,997,52,"Forest","Cool Temperate Moist",740,12.5166666666667,105.083333333333,35.0316666666667,10.3250000000001,0.720133333333333
"397","Amanita muscaria",46.83695,8.06128,2025-09-24,"gbif",741,1166,50,"Forest","Cool Temperate Moist",1698,6.17500000000001,181.916666666667,43.2816666666667,4.35000000000014,0.39225
"398","Amanita muscaria",46.053593,7.230772,2025-09-25,"gbif",537,684,59,"Forest","Cool Temperate Moist",1173,10.3083333333333,99,34.7008333333333,8.09166666666658,0.542675
"399","Amanita muscaria",46.178008,7.58202,2024-08-03,"gbif",494,745,60,"Forest","Cool Temperate Moist",1494,7.5750000000001,108,35.4925,5.24166666666667,0.424908333333333
"400","Amanita muscaria",46.33752,8.64005,2025-09-17,"gbif",625,755,49,"Forest","Cool Temperate Moist",1566,8.25000000000006,112.416666666667,34.0958333333333,6.35000000000002,0.481625
